Name,ModuleName
usearch_getCollator,icuin.dll
usearch_getMatchedLength,icuin.dll
usearch_getMatchedStart,icuin.dll
usearch_getMatchedText,icuin.dll
usearch_getOffset,icuin.dll
usearch_getPattern,icuin.dll
usearch_getText,icuin.dll
usearch_last,icuin.dll
usearch_next,icuin.dll
usearch_open,icuin.dll
usearch_openFromCollator,icuin.dll
usearch_preceding,icuin.dll
usearch_previous,icuin.dll
usearch_reset,icuin.dll
usearch_setAttribute,icuin.dll
usearch_setBreakIterator,icuin.dll
usearch_setCollator,icuin.dll
usearch_setOffset,icuin.dll
usearch_setPattern,icuin.dll
usearch_setText,icuin.dll
uset_add,icuuc.dll
uset_addAll,icuuc.dll
uset_addAllCodePoints,icuuc.dll
uset_addRange,icuuc.dll
uset_addString,icuuc.dll
uset_applyIntPropertyValue,icuuc.dll
uset_applyPattern,icuuc.dll
uset_applyPropertyAlias,icuuc.dll
uset_charAt,icuuc.dll
uset_clear,icuuc.dll
uset_clone,icuuc.dll
uset_cloneAsThawed,icuuc.dll
uset_close,icuuc.dll
uset_closeOver,icuuc.dll
uset_compact,icuuc.dll
uset_complement,icuuc.dll
uset_complementAll,icuuc.dll
uset_contains,icuuc.dll
uset_containsAll,icuuc.dll
uset_containsAllCodePoints,icuuc.dll
uset_containsNone,icuuc.dll
uset_containsRange,icuuc.dll
uset_containsSome,icuuc.dll
uset_containsString,icuuc.dll
uset_equals,icuuc.dll
uset_freeze,icuuc.dll
uset_getItem,icuuc.dll
uset_getItemCount,icuuc.dll
uset_getSerializedRange,icuuc.dll
uset_getSerializedRangeCount,icuuc.dll
uset_getSerializedSet,icuuc.dll
uset_indexOf,icuuc.dll
uset_isEmpty,icuuc.dll
uset_isFrozen,icuuc.dll
uset_open,icuuc.dll
uset_openEmpty,icuuc.dll
uset_openPattern,icuuc.dll
uset_openPatternOptions,icuuc.dll
uset_remove,icuuc.dll
uset_removeAll,icuuc.dll
uset_removeAllStrings,icuuc.dll
uset_removeRange,icuuc.dll
uset_removeString,icuuc.dll
uset_resemblesPattern,icuuc.dll
uset_retain,icuuc.dll
uset_retainAll,icuuc.dll
uset_serialize,icuuc.dll
uset_serializedContains,icuuc.dll
uset_set,icuuc.dll
uset_setSerializedToOne,icuuc.dll
uset_size,icuuc.dll
uset_span,icuuc.dll
uset_spanBack,icuuc.dll
uset_spanBackUTF8,icuuc.dll
uset_spanUTF8,icuuc.dll
uset_toPattern,icuuc.dll
uspoof_areConfusable,icuin.dll
uspoof_areConfusableUTF8,icuin.dll
uspoof_check,icuin.dll
uspoof_checkUTF8,icuin.dll
uspoof_clone,icuin.dll
uspoof_close,icuin.dll
uspoof_getAllowedChars,icuin.dll
uspoof_getAllowedLocales,icuin.dll
uspoof_getChecks,icuin.dll
uspoof_getInclusionSet,icuin.dll
uspoof_getRecommendedSet,icuin.dll
uspoof_getRestrictionLevel,icuin.dll
uspoof_getSkeleton,icuin.dll
uspoof_getSkeletonUTF8,icuin.dll
uspoof_open,icuin.dll
uspoof_openFromSerialized,icuin.dll
uspoof_openFromSource,icuin.dll
uspoof_serialize,icuin.dll
uspoof_setAllowedChars,icuin.dll
uspoof_setAllowedLocales,icuin.dll
uspoof_setChecks,icuin.dll
uspoof_setRestrictionLevel,icuin.dll
usprep_close,icuuc.dll
usprep_open,icuuc.dll
usprep_openByType,icuuc.dll
usprep_prepare,icuuc.dll
utext_char32At,icuuc.dll
utext_clone,icuuc.dll
utext_close,icuuc.dll
utext_copy,icuuc.dll
utext_current32,icuuc.dll
utext_equals,icuuc.dll
utext_extract,icuuc.dll
utext_freeze,icuuc.dll
utext_getNativeIndex,icuuc.dll
utext_getPreviousNativeIndex,icuuc.dll
utext_hasMetaData,icuuc.dll
utext_isLengthExpensive,icuuc.dll
utext_isWritable,icuuc.dll
utext_moveIndex32,icuuc.dll
utext_nativeLength,icuuc.dll
utext_next32,icuuc.dll
utext_next32From,icuuc.dll
utext_openUChars,icuuc.dll
utext_openUTF8,icuuc.dll
utext_previous32,icuuc.dll
utext_previous32From,icuuc.dll
utext_replace,icuuc.dll
utext_setNativeIndex,icuuc.dll
utext_setup,icuuc.dll
utf8_appendCharSafeBody,icuuc.dll
utf8_back1SafeBody,icuuc.dll
utf8_nextCharSafeBody,icuuc.dll
utf8_prevCharSafeBody,icuuc.dll
utmscale_fromInt64,icuin.dll
utmscale_getTimeScaleValue,icuin.dll
utmscale_toInt64,icuin.dll
utrace_format,icuuc.dll
utrace_functionName,icuuc.dll
utrace_getFunctions,icuuc.dll
utrace_getLevel,icuuc.dll
utrace_setFunctions,icuuc.dll
utrace_setLevel,icuuc.dll
utrace_vformat,icuuc.dll
utrans_clone,icuin.dll
utrans_close,icuin.dll
utrans_countAvailableIDs,icuin.dll
utrans_getSourceSet,icuin.dll
utrans_getUnicodeID,icuin.dll
utrans_openIDs,icuin.dll
utrans_openInverse,icuin.dll
utrans_openU,icuin.dll
utrans_register,icuin.dll
utrans_setFilter,icuin.dll
utrans_toRules,icuin.dll
utrans_trans,icuin.dll
utrans_transIncremental,icuin.dll
utrans_transIncrementalUChars,icuin.dll
utrans_transUChars,icuin.dll
utrans_unregisterID,icuin.dll
UuidCompare,rpcrt4.dll
UuidCreate,rpcrt4.dll
UuidCreateNil,rpcrt4.dll
UuidCreateSequential,rpcrt4.dll
UuidEqual,rpcrt4.dll
UuidFromStringA,rpcrt4.dll
UuidFromStringW,rpcrt4.dll
UuidHash,rpcrt4.dll
UuidIsNil,rpcrt4.dll
UuidToStringA,rpcrt4.dll
UuidToStringW,rpcrt4.dll
u_austrcpy,icuuc.dll
u_austrncpy,icuuc.dll
u_catclose,icuuc.dll
u_catgets,icuuc.dll
u_catopen,icuuc.dll
u_charAge,icuuc.dll
u_charDigitValue,icuuc.dll
u_charDirection,icuuc.dll
u_charFromName,icuuc.dll
u_charMirror,icuuc.dll
u_charName,icuuc.dll
u_charsToUChars,icuuc.dll
u_charType,icuuc.dll
u_cleanup,icuuc.dll
u_countChar32,icuuc.dll
u_digit,icuuc.dll
u_enumCharNames,icuuc.dll
u_enumCharTypes,icuuc.dll
u_errorName,icuuc.dll
u_foldCase,icuuc.dll
u_forDigit,icuuc.dll
u_formatMessage,icuin.dll
u_formatMessageWithError,icuin.dll
u_getBidiPairedBracket,icuuc.dll
u_getCombiningClass,icuuc.dll
u_getDataVersion,icuuc.dll
u_getFC_NFKC_Closure,icuuc.dll
u_getIntPropertyMaxValue,icuuc.dll
u_getIntPropertyMinValue,icuuc.dll
u_getIntPropertyValue,icuuc.dll
u_getNumericValue,icuuc.dll
u_getPropertyEnum,icuuc.dll
u_getPropertyName,icuuc.dll
u_getPropertyValueEnum,icuuc.dll
u_getPropertyValueName,icuuc.dll
u_getUnicodeVersion,icuuc.dll
u_getVersion,icuuc.dll
u_hasBinaryProperty,icuuc.dll
u_init,icuuc.dll
u_isalnum,icuuc.dll
u_isalpha,icuuc.dll
u_isbase,icuuc.dll
u_isblank,icuuc.dll
u_iscntrl,icuuc.dll
u_isdefined,icuuc.dll
u_isdigit,icuuc.dll
u_isgraph,icuuc.dll
u_isIDIgnorable,icuuc.dll
u_isIDPart,icuuc.dll
u_isIDStart,icuuc.dll
u_isISOControl,icuuc.dll
u_isJavaIDPart,icuuc.dll
u_isJavaIDStart,icuuc.dll
u_isJavaSpaceChar,icuuc.dll
u_islower,icuuc.dll
u_isMirrored,icuuc.dll
u_isprint,icuuc.dll
u_ispunct,icuuc.dll
u_isspace,icuuc.dll
u_istitle,icuuc.dll
u_isUAlphabetic,icuuc.dll
u_isULowercase,icuuc.dll
u_isupper,icuuc.dll
u_isUUppercase,icuuc.dll
u_isUWhiteSpace,icuuc.dll
u_isWhitespace,icuuc.dll
u_isxdigit,icuuc.dll
u_memcasecmp,icuuc.dll
u_memchr,icuuc.dll
u_memchr32,icuuc.dll
u_memcmp,icuuc.dll
u_memcmpCodePointOrder,icuuc.dll
u_memcpy,icuuc.dll
u_memmove,icuuc.dll
u_memrchr,icuuc.dll
u_memrchr32,icuuc.dll
u_memset,icuuc.dll
u_parseMessage,icuin.dll
u_parseMessageWithError,icuin.dll
u_setMemoryFunctions,icuuc.dll
u_shapeArabic,icuuc.dll
u_strcasecmp,icuuc.dll
u_strCaseCompare,icuuc.dll
u_strcat,icuuc.dll
u_strchr,icuuc.dll
u_strchr32,icuuc.dll
u_strcmp,icuuc.dll
u_strcmpCodePointOrder,icuuc.dll
u_strCompare,icuuc.dll
u_strCompareIter,icuuc.dll
u_strcpy,icuuc.dll
u_strcspn,icuuc.dll
u_strFindFirst,icuuc.dll
u_strFindLast,icuuc.dll
u_strFoldCase,icuuc.dll
u_strFromJavaModifiedUTF8WithSub,icuuc.dll
u_strFromUTF32,icuuc.dll
u_strFromUTF32WithSub,icuuc.dll
u_strFromUTF8,icuuc.dll
u_strFromUTF8Lenient,icuuc.dll
u_strFromUTF8WithSub,icuuc.dll
u_strFromWCS,icuuc.dll
u_strHasMoreChar32Than,icuuc.dll
u_strlen,icuuc.dll
u_strncasecmp,icuuc.dll
u_strncat,icuuc.dll
u_strncmp,icuuc.dll
u_strncmpCodePointOrder,icuuc.dll
u_strncpy,icuuc.dll
u_strpbrk,icuuc.dll
u_strrchr,icuuc.dll
u_strrchr32,icuuc.dll
u_strrstr,icuuc.dll
u_strspn,icuuc.dll
u_strstr,icuuc.dll
u_strToJavaModifiedUTF8,icuuc.dll
u_strtok_r,icuuc.dll
u_strToLower,icuuc.dll
u_strToTitle,icuuc.dll
u_strToUpper,icuuc.dll
u_strToUTF32,icuuc.dll
u_strToUTF32WithSub,icuuc.dll
u_strToUTF8,icuuc.dll
u_strToUTF8WithSub,icuuc.dll
u_strToWCS,icuuc.dll
u_tolower,icuuc.dll
u_totitle,icuuc.dll
u_toupper,icuuc.dll
u_uastrcpy,icuuc.dll
u_uastrncpy,icuuc.dll
u_UCharsToChars,icuuc.dll
u_unescape,icuuc.dll
u_unescapeAt,icuuc.dll
u_versionFromString,icuuc.dll
u_versionFromUString,icuuc.dll
u_versionToString,icuuc.dll
u_vformatMessage,icuin.dll
u_vformatMessageWithError,icuin.dll
u_vparseMessage,icuin.dll
u_vparseMessageWithError,icuin.dll
VarAbs,oleaut32.dll
VarAdd,oleaut32.dll
VarAnd,oleaut32.dll
VarBoolFromCy,oleaut32.dll
VarBoolFromDate,oleaut32.dll
VarBoolFromDec,oleaut32.dll
VarBoolFromDisp,oleaut32.dll
VarBoolFromI1,oleaut32.dll
VarBoolFromI2,oleaut32.dll
VarBoolFromI4,oleaut32.dll
VarBoolFromI8,oleaut32.dll
VarBoolFromR4,oleaut32.dll
VarBoolFromR8,oleaut32.dll
VarBoolFromStr,oleaut32.dll
VarBoolFromUI1,oleaut32.dll
VarBoolFromUI2,oleaut32.dll
VarBoolFromUI4,oleaut32.dll
VarBoolFromUI8,oleaut32.dll
VarBstrCat,oleaut32.dll
VarBstrCmp,oleaut32.dll
VarBstrFromBool,oleaut32.dll
VarBstrFromCy,oleaut32.dll
VarBstrFromDate,oleaut32.dll
VarBstrFromDec,oleaut32.dll
VarBstrFromDisp,oleaut32.dll
VarBstrFromI1,oleaut32.dll
VarBstrFromI2,oleaut32.dll
VarBstrFromI4,oleaut32.dll
VarBstrFromI8,oleaut32.dll
VarBstrFromR4,oleaut32.dll
VarBstrFromR8,oleaut32.dll
VarBstrFromUI1,oleaut32.dll
VarBstrFromUI2,oleaut32.dll
VarBstrFromUI4,oleaut32.dll
VarBstrFromUI8,oleaut32.dll
VarCat,oleaut32.dll
VarCmp,oleaut32.dll
VarCyAbs,oleaut32.dll
VarCyAdd,oleaut32.dll
VarCyCmp,oleaut32.dll
VarCyCmpR8,oleaut32.dll
VarCyFix,oleaut32.dll
VarCyFromBool,oleaut32.dll
VarCyFromDate,oleaut32.dll
VarCyFromDec,oleaut32.dll
VarCyFromDisp,oleaut32.dll
VarCyFromI1,oleaut32.dll
VarCyFromI2,oleaut32.dll
VarCyFromI4,oleaut32.dll
VarCyFromI8,oleaut32.dll
VarCyFromR4,oleaut32.dll
VarCyFromR8,oleaut32.dll
VarCyFromStr,oleaut32.dll
VarCyFromUI1,oleaut32.dll
VarCyFromUI2,oleaut32.dll
VarCyFromUI4,oleaut32.dll
VarCyFromUI8,oleaut32.dll
VarCyInt,oleaut32.dll
VarCyMul,oleaut32.dll
VarCyMulI4,oleaut32.dll
VarCyMulI8,oleaut32.dll
VarCyNeg,oleaut32.dll
VarCyRound,oleaut32.dll
VarCySub,oleaut32.dll
VarDateFromBool,oleaut32.dll
VarDateFromCy,oleaut32.dll
VarDateFromDec,oleaut32.dll
VarDateFromDisp,oleaut32.dll
VarDateFromI1,oleaut32.dll
VarDateFromI2,oleaut32.dll
VarDateFromI4,oleaut32.dll
VarDateFromI8,oleaut32.dll
VarDateFromR4,oleaut32.dll
VarDateFromR8,oleaut32.dll
VarDateFromStr,oleaut32.dll
VarDateFromUdate,oleaut32.dll
VarDateFromUdateEx,oleaut32.dll
VarDateFromUI1,oleaut32.dll
VarDateFromUI2,oleaut32.dll
VarDateFromUI4,oleaut32.dll
VarDateFromUI8,oleaut32.dll
VarDecAbs,oleaut32.dll
VarDecAdd,oleaut32.dll
VarDecCmp,oleaut32.dll
VarDecCmpR8,oleaut32.dll
VarDecDiv,oleaut32.dll
VarDecFix,oleaut32.dll
VarDecFromBool,oleaut32.dll
VarDecFromCy,oleaut32.dll
VarDecFromDate,oleaut32.dll
VarDecFromDisp,oleaut32.dll
VarDecFromI1,oleaut32.dll
VarDecFromI2,oleaut32.dll
VarDecFromI4,oleaut32.dll
VarDecFromI8,oleaut32.dll
VarDecFromR4,oleaut32.dll
VarDecFromR8,oleaut32.dll
VarDecFromStr,oleaut32.dll
VarDecFromUI1,oleaut32.dll
VarDecFromUI2,oleaut32.dll
VarDecFromUI4,oleaut32.dll
VarDecFromUI8,oleaut32.dll
VarDecInt,oleaut32.dll
VarDecMul,oleaut32.dll
VarDecNeg,oleaut32.dll
VarDecRound,oleaut32.dll
VarDecSub,oleaut32.dll
VarDiv,oleaut32.dll
VarEqv,oleaut32.dll
VarFix,oleaut32.dll
VarFormat,oleaut32.dll
VarFormatCurrency,oleaut32.dll
VarFormatDateTime,oleaut32.dll
VarFormatFromTokens,oleaut32.dll
VarFormatNumber,oleaut32.dll
VarFormatPercent,oleaut32.dll
VarI1FromBool,oleaut32.dll
VarI1FromCy,oleaut32.dll
VarI1FromDate,oleaut32.dll
VarI1FromDec,oleaut32.dll
VarI1FromDisp,oleaut32.dll
VarI1FromI2,oleaut32.dll
VarI1FromI4,oleaut32.dll
VarI1FromI8,oleaut32.dll
VarI1FromR4,oleaut32.dll
VarI1FromR8,oleaut32.dll
VarI1FromStr,oleaut32.dll
VarI1FromUI1,oleaut32.dll
VarI1FromUI2,oleaut32.dll
VarI1FromUI4,oleaut32.dll
VarI1FromUI8,oleaut32.dll
VarI2FromBool,oleaut32.dll
VarI2FromCy,oleaut32.dll
VarI2FromDate,oleaut32.dll
VarI2FromDec,oleaut32.dll
VarI2FromDisp,oleaut32.dll
VarI2FromI1,oleaut32.dll
VarI2FromI4,oleaut32.dll
VarI2FromI8,oleaut32.dll
VarI2FromR4,oleaut32.dll
VarI2FromR8,oleaut32.dll
VarI2FromStr,oleaut32.dll
VarI2FromUI1,oleaut32.dll
VarI2FromUI2,oleaut32.dll
VarI2FromUI4,oleaut32.dll
VarI2FromUI8,oleaut32.dll
VarI4FromBool,oleaut32.dll
VarI4FromCy,oleaut32.dll
VarI4FromDate,oleaut32.dll
VarI4FromDec,oleaut32.dll
VarI4FromDisp,oleaut32.dll
VarI4FromI1,oleaut32.dll
VarI4FromI2,oleaut32.dll
VarI4FromI8,oleaut32.dll
VarI4FromR4,oleaut32.dll
VarI4FromR8,oleaut32.dll
VarI4FromStr,oleaut32.dll
VarI4FromUI1,oleaut32.dll
VarI4FromUI2,oleaut32.dll
VarI4FromUI4,oleaut32.dll
VarI4FromUI8,oleaut32.dll
VarI8FromBool,oleaut32.dll
VarI8FromCy,oleaut32.dll
VarI8FromDate,oleaut32.dll
VarI8FromDec,oleaut32.dll
VarI8FromDisp,oleaut32.dll
VarI8FromI1,oleaut32.dll
VarI8FromI2,oleaut32.dll
VarI8FromR4,oleaut32.dll
VarI8FromR8,oleaut32.dll
VarI8FromStr,oleaut32.dll
VarI8FromUI1,oleaut32.dll
VarI8FromUI2,oleaut32.dll
VarI8FromUI4,oleaut32.dll
VarI8FromUI8,oleaut32.dll
VariantChangeType,oleaut32.dll
VariantChangeTypeEx,oleaut32.dll
VariantClear,oleaut32.dll
VariantCopy,oleaut32.dll
VariantCopyInd,oleaut32.dll
VariantInit,oleaut32.dll
VariantTimeToSystemTime,oleaut32.dll
VariantToGUID,propsys.dll
VariantToPropVariant,propsys.dll
VARIANT_UserFree,oleaut32.dll
VARIANT_UserFree64,oleaut32.dll
VARIANT_UserMarshal,oleaut32.dll
VARIANT_UserMarshal64,oleaut32.dll
VARIANT_UserSize,oleaut32.dll
VARIANT_UserSize64,oleaut32.dll
VARIANT_UserUnmarshal,oleaut32.dll
VARIANT_UserUnmarshal64,oleaut32.dll
VarIdiv,oleaut32.dll
VarImp,oleaut32.dll
VarInt,oleaut32.dll
VarMod,oleaut32.dll
VarMonthName,oleaut32.dll
VarMul,oleaut32.dll
VarNeg,oleaut32.dll
VarNot,oleaut32.dll
VarNumFromParseNum,oleaut32.dll
VarOr,oleaut32.dll
VarParseNumFromStr,oleaut32.dll
VarPow,oleaut32.dll
VarR4CmpR8,oleaut32.dll
VarR4FromBool,oleaut32.dll
VarR4FromCy,oleaut32.dll
VarR4FromDate,oleaut32.dll
VarR4FromDec,oleaut32.dll
VarR4FromDisp,oleaut32.dll
VarR4FromI1,oleaut32.dll
VarR4FromI2,oleaut32.dll
VarR4FromI4,oleaut32.dll
VarR4FromI8,oleaut32.dll
VarR4FromR8,oleaut32.dll
VarR4FromStr,oleaut32.dll
VarR4FromUI1,oleaut32.dll
VarR4FromUI2,oleaut32.dll
VarR4FromUI4,oleaut32.dll
VarR4FromUI8,oleaut32.dll
VarR8FromBool,oleaut32.dll
VarR8FromCy,oleaut32.dll
VarR8FromDate,oleaut32.dll
VarR8FromDec,oleaut32.dll
VarR8FromDisp,oleaut32.dll
VarR8FromI1,oleaut32.dll
VarR8FromI2,oleaut32.dll
VarR8FromI4,oleaut32.dll
VarR8FromI8,oleaut32.dll
VarR8FromR4,oleaut32.dll
VarR8FromStr,oleaut32.dll
VarR8FromUI1,oleaut32.dll
VarR8FromUI2,oleaut32.dll
VarR8FromUI4,oleaut32.dll
VarR8FromUI8,oleaut32.dll
VarR8Pow,oleaut32.dll
VarR8Round,oleaut32.dll
VarRound,oleaut32.dll
VarSub,oleaut32.dll
VarTokenizeFormatString,oleaut32.dll
VarUdateFromDate,oleaut32.dll
VarUI1FromBool,oleaut32.dll
VarUI1FromCy,oleaut32.dll
VarUI1FromDate,oleaut32.dll
VarUI1FromDec,oleaut32.dll
VarUI1FromDisp,oleaut32.dll
VarUI1FromI1,oleaut32.dll
VarUI1FromI2,oleaut32.dll
VarUI1FromI4,oleaut32.dll
VarUI1FromI8,oleaut32.dll
VarUI1FromR4,oleaut32.dll
VarUI1FromR8,oleaut32.dll
VarUI1FromStr,oleaut32.dll
VarUI1FromUI2,oleaut32.dll
VarUI1FromUI4,oleaut32.dll
VarUI1FromUI8,oleaut32.dll
VarUI2FromBool,oleaut32.dll
VarUI2FromCy,oleaut32.dll
VarUI2FromDate,oleaut32.dll
VarUI2FromDec,oleaut32.dll
VarUI2FromDisp,oleaut32.dll
VarUI2FromI1,oleaut32.dll
VarUI2FromI2,oleaut32.dll
VarUI2FromI4,oleaut32.dll
VarUI2FromI8,oleaut32.dll
VarUI2FromR4,oleaut32.dll
VarUI2FromR8,oleaut32.dll
VarUI2FromStr,oleaut32.dll
VarUI2FromUI1,oleaut32.dll
VarUI2FromUI4,oleaut32.dll
VarUI2FromUI8,oleaut32.dll
VarUI4FromBool,oleaut32.dll
VarUI4FromCy,oleaut32.dll
VarUI4FromDate,oleaut32.dll
VarUI4FromDec,oleaut32.dll
VarUI4FromDisp,oleaut32.dll
VarUI4FromI1,oleaut32.dll
VarUI4FromI2,oleaut32.dll
VarUI4FromI4,oleaut32.dll
VarUI4FromI8,oleaut32.dll
VarUI4FromR4,oleaut32.dll
VarUI4FromR8,oleaut32.dll
VarUI4FromStr,oleaut32.dll
VarUI4FromUI1,oleaut32.dll
VarUI4FromUI2,oleaut32.dll
VarUI4FromUI8,oleaut32.dll
VarUI8FromBool,oleaut32.dll
VarUI8FromCy,oleaut32.dll
VarUI8FromDate,oleaut32.dll
VarUI8FromDec,oleaut32.dll
VarUI8FromDisp,oleaut32.dll
VarUI8FromI1,oleaut32.dll
VarUI8FromI2,oleaut32.dll
VarUI8FromI8,oleaut32.dll
VarUI8FromR4,oleaut32.dll
VarUI8FromR8,oleaut32.dll
VarUI8FromStr,oleaut32.dll
VarUI8FromUI1,oleaut32.dll
VarUI8FromUI2,oleaut32.dll
VarUI8FromUI4,oleaut32.dll
VarWeekdayName,oleaut32.dll
VarXor,oleaut32.dll
VerifyApplicationUserModelId,api-ms-win-appmodel-runtime-l1-1-1.dll
VerifyApplicationUserModelId,api-ms-win-appmodel-runtime-l1-1-2.dll
VerifyPackageFamilyName,api-ms-win-appmodel-runtime-l1-1-1.dll
VerifyPackageFamilyName,api-ms-win-appmodel-runtime-l1-1-2.dll
VerifyPackageFullName,api-ms-win-appmodel-runtime-l1-1-1.dll
VerifyPackageFullName,api-ms-win-appmodel-runtime-l1-1-2.dll
VerifyPackageId,api-ms-win-appmodel-runtime-l1-1-1.dll
VerifyPackageId,api-ms-win-appmodel-runtime-l1-1-2.dll
VerifyPackageRelativeApplicationId,api-ms-win-appmodel-runtime-l1-1-1.dll
VerifyPackageRelativeApplicationId,api-ms-win-appmodel-runtime-l1-1-2.dll
VerifyScripts,api-ms-win-core-normalization-l1-1-0.dll
VerifyScripts,kernel32.dll
VirtualAllocFromApp,api-ms-win-core-memory-l1-1-3.dll
VirtualAllocFromApp,api-ms-win-core-memory-l1-1-4.dll
VirtualAllocFromApp,api-ms-win-core-memory-l1-1-5.dll
VirtualFree,api-ms-win-core-memory-l1-1-0.dll
VirtualFree,api-ms-win-core-memory-l1-1-1.dll
VirtualFree,api-ms-win-core-memory-l1-1-2.dll
VirtualFree,api-ms-win-core-memory-l1-1-3.dll
VirtualFree,api-ms-win-core-memory-l1-1-4.dll
VirtualFree,api-ms-win-core-memory-l1-1-5.dll
VirtualFree,api-ms-win-downlevel-kernel32-l1-1-0.dll
VirtualFree,kernel32.dll
VirtualProtectFromApp,api-ms-win-core-memory-l1-1-3.dll
VirtualProtectFromApp,api-ms-win-core-memory-l1-1-4.dll
VirtualProtectFromApp,api-ms-win-core-memory-l1-1-5.dll
VirtualQuery,api-ms-win-core-memory-l1-1-0.dll
VirtualQuery,api-ms-win-core-memory-l1-1-1.dll
VirtualQuery,api-ms-win-core-memory-l1-1-2.dll
VirtualQuery,api-ms-win-core-memory-l1-1-3.dll
VirtualQuery,api-ms-win-core-memory-l1-1-4.dll
VirtualQuery,api-ms-win-core-memory-l1-1-5.dll
VirtualQuery,api-ms-win-downlevel-kernel32-l1-1-0.dll
VirtualQuery,kernel32.dll
WaitForMultipleObjects,api-ms-win-core-kernel32-legacy-l1-1-0.dll
WaitForMultipleObjects,api-ms-win-core-kernel32-legacy-l1-1-1.dll
WaitForMultipleObjects,api-ms-win-core-kernel32-legacy-l1-1-2.dll
WaitForMultipleObjects,api-ms-win-core-kernel32-legacy-l1-1-3.dll
WaitForMultipleObjects,api-ms-win-core-kernel32-legacy-l1-1-4.dll
WaitForMultipleObjects,api-ms-win-core-kernel32-legacy-l1-1-5.dll
WaitForMultipleObjects,api-ms-win-core-synch-l1-2-1.dll
WaitForMultipleObjects,api-ms-win-downlevel-kernel32-l2-1-0.dll
WaitForMultipleObjects,kernel32.dll
WaitForMultipleObjectsEx,api-ms-win-core-synch-l1-1-0.dll
WaitForMultipleObjectsEx,api-ms-win-core-synch-l1-2-0.dll
WaitForMultipleObjectsEx,api-ms-win-core-synch-l1-2-1.dll
WaitForMultipleObjectsEx,api-ms-win-downlevel-kernel32-l1-1-0.dll
WaitForMultipleObjectsEx,kernel32.dll
WaitForSingleObject,api-ms-win-core-synch-l1-1-0.dll
WaitForSingleObject,api-ms-win-core-synch-l1-2-0.dll
WaitForSingleObject,api-ms-win-core-synch-l1-2-1.dll
WaitForSingleObject,api-ms-win-downlevel-kernel32-l1-1-0.dll
WaitForSingleObject,kernel32.dll
WaitForSingleObjectEx,api-ms-win-core-synch-l1-1-0.dll
WaitForSingleObjectEx,api-ms-win-core-synch-l1-2-0.dll
WaitForSingleObjectEx,api-ms-win-core-synch-l1-2-1.dll
WaitForSingleObjectEx,api-ms-win-downlevel-kernel32-l1-1-0.dll
WaitForSingleObjectEx,kernel32.dll
WaitForThreadpoolIoCallbacks,api-ms-win-core-threadpool-l1-1-0.dll
WaitForThreadpoolIoCallbacks,api-ms-win-core-threadpool-l1-2-0.dll
WaitForThreadpoolIoCallbacks,api-ms-win-downlevel-kernel32-l1-1-0.dll
WaitForThreadpoolIoCallbacks,kernel32.dll
WaitForThreadpoolTimerCallbacks,api-ms-win-core-threadpool-l1-1-0.dll
WaitForThreadpoolTimerCallbacks,api-ms-win-core-threadpool-l1-2-0.dll
WaitForThreadpoolTimerCallbacks,api-ms-win-downlevel-kernel32-l1-1-0.dll
WaitForThreadpoolTimerCallbacks,kernel32.dll
WaitForThreadpoolWaitCallbacks,api-ms-win-core-threadpool-l1-1-0.dll
WaitForThreadpoolWaitCallbacks,api-ms-win-core-threadpool-l1-2-0.dll
WaitForThreadpoolWaitCallbacks,api-ms-win-downlevel-kernel32-l1-1-0.dll
WaitForThreadpoolWaitCallbacks,kernel32.dll
WaitForThreadpoolWorkCallbacks,api-ms-win-core-threadpool-l1-1-0.dll
WaitForThreadpoolWorkCallbacks,api-ms-win-core-threadpool-l1-2-0.dll
WaitForThreadpoolWorkCallbacks,api-ms-win-downlevel-kernel32-l1-1-0.dll
WaitForThreadpoolWorkCallbacks,kernel32.dll
WaitOnAddress,api-ms-win-core-synch-l1-2-0.dll
WaitOnAddress,api-ms-win-core-synch-l1-2-1.dll
WakeAllConditionVariable,api-ms-win-core-synch-l1-2-0.dll
WakeAllConditionVariable,api-ms-win-core-synch-l1-2-1.dll
WakeAllConditionVariable,api-ms-win-downlevel-kernel32-l1-1-0.dll
WakeAllConditionVariable,kernel32.dll
WakeByAddressAll,api-ms-win-core-synch-l1-2-0.dll
WakeByAddressAll,api-ms-win-core-synch-l1-2-1.dll
WakeByAddressSingle,api-ms-win-core-synch-l1-2-0.dll
WakeByAddressSingle,api-ms-win-core-synch-l1-2-1.dll
WakeConditionVariable,api-ms-win-core-synch-l1-2-0.dll
WakeConditionVariable,api-ms-win-core-synch-l1-2-1.dll
WakeConditionVariable,api-ms-win-downlevel-kernel32-l1-1-0.dll
WakeConditionVariable,kernel32.dll
wcrtomb,api-ms-win-crt-convert-l1-1-0.dll
wcrtomb_s,api-ms-win-crt-convert-l1-1-0.dll
wcscat,api-ms-win-crt-string-l1-1-0.dll
wcscat_s,api-ms-win-core-crt-l1-1-0.dll
wcscat_s,api-ms-win-crt-string-l1-1-0.dll
wcscmp,api-ms-win-core-crt-l1-1-0.dll
wcscmp,api-ms-win-crt-string-l1-1-0.dll
wcscoll,api-ms-win-crt-string-l1-1-0.dll
wcscpy,api-ms-win-crt-string-l1-1-0.dll
wcscpy_s,api-ms-win-core-crt-l1-1-0.dll
wcscpy_s,api-ms-win-crt-string-l1-1-0.dll
